valueId,timeframe,ts,open,high,low,close,time
krimxp,5m,2025-10-28T04:12:49.677Z,43.64,43.64,43.47,43.47,2025-10-28T04:12:49.677Z
zhnmxp,5m,2025-10-28T04:12:49.677Z,13.07,13.07,13.04,13.04,2025-10-28T04:12:49.677Z
gzehntel,5m,2025-10-28T04:12:49.677Z,12.91,12.95,12.91,12.95,2025-10-28T04:12:49.677Z
glit,5m,2025-10-28T04:12:49.677Z,46.78,46.78,46.55,46.55,2025-10-28T04:12:49.677Z
waumxp,5m,2025-10-28T04:12:49.677Z,0.9665,0.9844,0.9665,0.9844,2025-10-28T04:12:49.677Z
grmmxp,5m,2025-10-28T04:12:49.677Z,43.18,43.27,43.18,43.27,2025-10-28T04:12:49.677Z
anlmxp,5m,2025-10-28T04:12:49.677Z,1.012,1.012,0.9921,0.9921,2025-10-28T04:12:49.677Z
sonmxp,5m,2025-10-28T04:12:49.677Z,1.1947,1.2186,1.1947,1.2186,2025-10-28T04:12:49.677Z
ggramm,5m,2025-10-28T04:12:49.677Z,39.9,40.28,39.9,40.28,2025-10-28T04:12:49.677Z
baumxp,5m,2025-10-28T04:12:49.677Z,112.86,112.86,112.56,112.56,2025-10-28T04:12:49.677Z
ghor,5m,2025-10-28T04:12:49.677Z,55.25,55.71,55.25,55.71,2025-10-28T04:12:49.677Z
wgrmxp,5m,2025-10-28T04:12:49.677Z,1.009,1.009,0.9899,0.9899,2025-10-28T04:12:49.677Z
wbtmxp,5m,2025-10-28T04:12:49.677Z,1.0052,1.0052,0.9882,0.9882,2025-10-28T04:12:49.677Z
litmxp,5m,2025-10-28T04:12:49.677Z,52.82,52.99,52.82,52.99,2025-10-28T04:12:49.677Z
hormxp,5m,2025-10-28T04:12:49.677Z,56.04,56.04,55.35,55.35,2025-10-28T04:12:49.677Z
sammxp,5m,2025-10-28T04:12:49.677Z,0.9717,0.9897,0.9717,0.9897,2025-10-28T04:12:49.677Z
wgrmxp,5m,2025-10-28T04:12:59.677Z,0.9844,0.9927,0.9844,0.9927,2025-10-28T04:12:59.677Z
sammxp,5m,2025-10-28T04:12:59.677Z,0.9699,0.978,0.9699,0.978,2025-10-28T04:12:59.677Z
waumxp,5m,2025-10-28T04:12:59.677Z,0.9735,0.9735,0.954,0.954,2025-10-28T04:12:59.677Z
ghor,5m,2025-10-28T04:12:59.677Z,55.38,55.44,55.38,55.44,2025-10-28T04:12:59.677Z
krimxp,5m,2025-10-28T04:12:59.677Z,43.3,43.3,43.01,43.01,2025-10-28T04:12:59.677Z
grmmxp,5m,2025-10-28T04:12:59.677Z,43.99,44.23,43.99,44.23,2025-10-28T04:12:59.677Z
hormxp,5m,2025-10-28T04:12:59.677Z,56.26,56.26,56.04,56.04,2025-10-28T04:12:59.677Z
baumxp,5m,2025-10-28T04:12:59.677Z,110.31,110.31,109.35,109.35,2025-10-28T04:12:59.677Z
wbtmxp,5m,2025-10-28T04:12:59.677Z,1.008,1.008,1.0075,1.0075,2025-10-28T04:12:59.677Z
gkrimi,5m,2025-10-28T04:12:59.677Z,41.88,41.9,41.88,41.9,2025-10-28T04:12:59.677Z
dsgmxp,5m,2025-10-28T04:12:59.677Z,95.65,95.65,94.52,94.52,2025-10-28T04:12:59.677Z
anlmxp,5m,2025-10-28T04:12:59.677Z,0.9902,0.9915,0.9902,0.9915,2025-10-28T04:12:59.677Z
litmxp,5m,2025-10-28T04:12:59.677Z,53.85,53.85,53.38,53.38,2025-10-28T04:12:59.677Z
rftmxp,5m,2025-10-28T04:12:59.677Z,91.8,92.74,91.8,92.74,2025-10-28T04:12:59.677Z
gzehntel,5m,2025-10-28T04:12:59.677Z,13.07,13.07,12.94,12.94,2025-10-28T04:12:59.677Z
zhnmxp,5m,2025-10-28T04:12:59.677Z,13.3,13.3,13.21,13.21,2025-10-28T04:12:59.677Z
glit,5m,2025-10-28T04:12:59.677Z,47.48,47.69,47.48,47.69,2025-10-28T04:12:59.677Z
wxhmxp,5m,2025-10-28T04:12:59.677Z,1.0444,1.0444,1.0235,1.0235,2025-10-28T04:12:59.677Z
ggramm,5m,2025-10-28T04:12:59.677Z,41.09,41.09,40.27,40.27,2025-10-28T04:12:59.677Z
sonmxp,5m,2025-10-28T04:12:59.677Z,1.243,1.243,1.2181,1.2181,2025-10-28T04:12:59.677Z
wgrmxp,5m,2025-10-28T04:13:09.677Z,1.0102,1.0153,1.0102,1.0153,2025-10-28T04:13:09.677Z
ggramm,5m,2025-10-28T04:13:09.677Z,41.01,41.01,40.25,40.25,2025-10-28T04:13:09.677Z
dsgmxp,5m,2025-10-28T04:13:09.677Z,95.93,95.93,94.76,94.76,2025-10-28T04:13:09.677Z
grmmxp,5m,2025-10-28T04:13:09.677Z,44.82,44.82,44.48,44.48,2025-10-28T04:13:09.677Z
gkrimi,5m,2025-10-28T04:13:09.677Z,41.94,41.94,41.1,41.1,2025-10-28T04:13:09.677Z
krimxp,5m,2025-10-28T04:13:09.677Z,42.79,43.05,42.79,43.05,2025-10-28T04:13:09.677Z
rftmxp,5m,2025-10-28T04:13:09.677Z,92.69,92.69,90.84,90.84,2025-10-28T04:13:09.677Z
anlmxp,5m,2025-10-28T04:13:09.677Z,0.9842,1.003,0.9842,1.003,2025-10-28T04:13:09.677Z
ghor,5m,2025-10-28T04:13:09.677Z,55.7,55.7,54.59,54.59,2025-10-28T04:13:09.677Z
waumxp,5m,2025-10-28T04:13:09.677Z,0.9483,0.9666,0.9483,0.9666,2025-10-28T04:13:09.677Z
sammxp,5m,2025-10-28T04:13:09.677Z,0.9754,0.9754,0.9625,0.9625,2025-10-28T04:13:09.677Z
baumxp,5m,2025-10-28T04:13:09.677Z,111.54,111.54,110.92,110.92,2025-10-28T04:13:09.677Z
sonmxp,5m,2025-10-28T04:13:09.677Z,1.2364,1.2471,1.2364,1.2471,2025-10-28T04:13:09.677Z
hormxp,5m,2025-10-28T04:13:09.677Z,56.56,56.56,56.21,56.21,2025-10-28T04:13:09.677Z
litmxp,5m,2025-10-28T04:13:09.677Z,52.61,52.61,52.17,52.17,2025-10-28T04:13:09.677Z
gzehntel,5m,2025-10-28T04:13:09.677Z,13.2,13.2,13.02,13.02,2025-10-28T04:13:09.677Z
glit,5m,2025-10-28T04:13:09.677Z,48.64,48.64,48.52,48.52,2025-10-28T04:13:09.677Z
zhnmxp,5m,2025-10-28T04:13:09.677Z,13.34,13.39,13.34,13.39,2025-10-28T04:13:09.677Z
wxhmxp,5m,2025-10-28T04:13:09.677Z,1.0097,1.0097,1.0065,1.0065,2025-10-28T04:13:09.677Z
wbtmxp,5m,2025-10-28T04:13:09.677Z,1.0012,1.0042,1.0012,1.0042,2025-10-28T04:13:09.677Z
gkrimi,5m,2025-10-28T04:13:19.677Z,41.23,42.05,41.23,42.05,2025-10-28T04:13:19.677Z
dsgmxp,5m,2025-10-28T04:13:19.677Z,95.57,96.93,95.57,96.93,2025-10-28T04:13:19.677Z
baumxp,5m,2025-10-28T04:13:19.677Z,113.14,114.18,113.14,114.18,2025-10-28T04:13:19.677Z
ggramm,5m,2025-10-28T04:13:19.677Z,39.45,39.96,39.45,39.96,2025-10-28T04:13:19.677Z
ghor,5m,2025-10-28T04:13:19.677Z,54.36,54.74,54.36,54.74,2025-10-28T04:13:19.677Z
waumxp,5m,2025-10-28T04:13:19.677Z,0.9859,0.9859,0.9783,0.9783,2025-10-28T04:13:19.677Z
wgrmxp,5m,2025-10-28T04:13:19.677Z,1.0129,1.0129,1.0018,1.0018,2025-10-28T04:13:19.677Z
glit,5m,2025-10-28T04:13:19.677Z,48.77,49.57,48.77,49.57,2025-10-28T04:13:19.677Z
sammxp,5m,2025-10-28T04:13:19.677Z,0.9582,0.9692,0.9582,0.9692,2025-10-28T04:13:19.677Z
sonmxp,5m,2025-10-28T04:13:19.677Z,1.2222,1.2222,1.2193,1.2193,2025-10-28T04:13:19.677Z
hormxp,5m,2025-10-28T04:13:19.677Z,55.09,55.09,54.54,54.54,2025-10-28T04:13:19.677Z
gzehntel,5m,2025-10-28T04:13:19.677Z,13.05,13.07,13.05,13.07,2025-10-28T04:13:19.677Z
anlmxp,5m,2025-10-28T04:13:19.677Z,1.0057,1.0234,1.0057,1.0234,2025-10-28T04:13:19.677Z
litmxp,5m,2025-10-28T04:13:19.677Z,51.91,51.91,51.37,51.37,2025-10-28T04:13:19.677Z
grmmxp,5m,2025-10-28T04:13:19.677Z,44.82,44.82,44.32,44.32,2025-10-28T04:13:19.677Z
zhnmxp,5m,2025-10-28T04:13:19.677Z,13.5,13.63,13.5,13.63,2025-10-28T04:13:19.677Z
krimxp,5m,2025-10-28T04:13:19.677Z,43.37,43.69,43.37,43.69,2025-10-28T04:13:19.677Z
wxhmxp,5m,2025-10-28T04:13:19.677Z,0.987,1.0067,0.987,1.0067,2025-10-28T04:13:19.677Z
rftmxp,5m,2025-10-28T04:13:19.677Z,92.66,92.66,90.81,90.81,2025-10-28T04:13:19.677Z
wbtmxp,5m,2025-10-28T04:13:19.677Z,1.0175,1.0175,0.9972,0.9972,2025-10-28T04:13:19.677Z
ggramm,5m,2025-10-28T04:13:29.677Z,40.44,40.44,40.41,40.41,2025-10-28T04:13:29.677Z
rftmxp,5m,2025-10-28T04:13:29.677Z,91.35,91.49,91.35,91.49,2025-10-28T04:13:29.677Z
hormxp,5m,2025-10-28T04:13:29.677Z,54.26,54.26,54.18,54.18,2025-10-28T04:13:29.677Z
anlmxp,5m,2025-10-28T04:13:29.677Z,1.0324,1.0324,1.0316,1.0316,2025-10-28T04:13:29.677Z
sammxp,5m,2025-10-28T04:13:29.677Z,0.9545,0.9545,0.9388,0.9388,2025-10-28T04:13:29.677Z
waumxp,5m,2025-10-28T04:13:29.677Z,0.9804,0.9804,0.9781,0.9781,2025-10-28T04:13:29.677Z
baumxp,5m,2025-10-28T04:13:29.677Z,113.53,113.53,113.28,113.28,2025-10-28T04:13:29.677Z
grmmxp,5m,2025-10-28T04:13:29.677Z,44.06,44.06,43.95,43.95,2025-10-28T04:13:29.677Z
ghor,5m,2025-10-28T04:13:29.677Z,53.65,53.65,52.58,52.58,2025-10-28T04:13:29.677Z
wbtmxp,5m,2025-10-28T04:13:29.677Z,0.9883,1.0081,0.9883,1.0081,2025-10-28T04:13:29.677Z
sonmxp,5m,2025-10-28T04:13:29.677Z,1.2273,1.2518,1.2273,1.2518,2025-10-28T04:13:29.677Z
wxhmxp,5m,2025-10-28T04:13:29.677Z,1.0234,1.0234,1.0102,1.0102,2025-10-28T04:13:29.677Z
gkrimi,5m,2025-10-28T04:13:29.677Z,41.46,42.16,41.46,42.16,2025-10-28T04:13:29.677Z
krimxp,5m,2025-10-28T04:13:29.677Z,43.9,43.9,43.8,43.8,2025-10-28T04:13:29.677Z
dsgmxp,5m,2025-10-28T04:13:29.677Z,94.99,95.93,94.99,95.93,2025-10-28T04:13:29.677Z
litmxp,5m,2025-10-28T04:13:29.677Z,51.87,51.87,51.34,51.34,2025-10-28T04:13:29.677Z
glit,5m,2025-10-28T04:13:29.677Z,49.2,49.51,49.2,49.51,2025-10-28T04:13:29.677Z
zhnmxp,5m,2025-10-28T04:13:29.677Z,13.36,13.45,13.36,13.45,2025-10-28T04:13:29.677Z
wgrmxp,5m,2025-10-28T04:13:29.677Z,1.0218,1.0218,1.0014,1.0014,2025-10-28T04:13:29.677Z
gzehntel,5m,2025-10-28T04:13:29.677Z,13.06,13.06,13.02,13.02,2025-10-28T04:13:29.677Z
hormxp,5m,2025-10-28T04:42:19.671Z,56.91,57.14,56.91,57.14,2025-10-28T04:42:19.671Z
wgrmxp,5m,2025-10-28T04:42:19.671Z,0.9962,0.9998,0.9962,0.9998,2025-10-28T04:42:19.671Z
wbtmxp,5m,2025-10-28T04:42:19.671Z,1.0142,1.0204,1.0142,1.0204,2025-10-28T04:42:19.671Z
litmxp,5m,2025-10-28T04:42:19.671Z,52.61,52.61,51.97,51.97,2025-10-28T04:42:19.671Z
sonmxp,5m,2025-10-28T04:42:19.671Z,1.1987,1.1987,1.1747,1.1747,2025-10-28T04:42:19.671Z
sammxp,5m,2025-10-28T04:42:19.671Z,1.0368,1.0368,1.0226,1.0226,2025-10-28T04:42:19.671Z
dsgmxp,5m,2025-10-28T04:42:19.671Z,93.93,95.33,93.93,95.33,2025-10-28T04:42:19.671Z
gzehntel,5m,2025-10-28T04:42:19.671Z,13.03,13.17,13.03,13.17,2025-10-28T04:42:19.671Z
waumxp,5m,2025-10-28T04:42:19.671Z,1.0314,1.0489,1.0314,1.0489,2025-10-28T04:42:19.671Z
ggramm,5m,2025-10-28T04:42:19.671Z,41.25,41.25,40.6,40.6,2025-10-28T04:42:19.671Z
gkrimi,5m,2025-10-28T04:42:19.671Z,42.72,42.72,41.87,41.87,2025-10-28T04:42:19.671Z
grmmxp,5m,2025-10-28T04:42:19.671Z,44.65,45.22,44.65,45.22,2025-10-28T04:42:19.671Z
zhnmxp,5m,2025-10-28T04:42:19.671Z,12.98,13.16,12.98,13.16,2025-10-28T04:42:19.671Z
anlmxp,5m,2025-10-28T04:42:19.671Z,1.0271,1.0271,1.0142,1.0142,2025-10-28T04:42:19.671Z
baumxp,5m,2025-10-28T04:42:19.671Z,112.57,112.57,110.32,110.32,2025-10-28T04:42:19.671Z
rftmxp,5m,2025-10-28T04:42:19.671Z,89.34,89.34,87.78,87.78,2025-10-28T04:42:19.671Z
litmxp,5m,2025-10-28T04:42:29.671Z,51.86,51.86,51.85,51.85,2025-10-28T04:42:29.671Z
wbtmxp,5m,2025-10-28T04:42:29.671Z,1.038,1.038,1.0218,1.0218,2025-10-28T04:42:29.671Z
rftmxp,5m,2025-10-28T04:42:29.671Z,86.02,86.02,85.05,85.05,2025-10-28T04:42:29.671Z
grmmxp,5m,2025-10-28T04:42:29.671Z,45.54,45.54,45.31,45.31,2025-10-28T04:42:29.671Z
gkrimi,5m,2025-10-28T04:42:29.671Z,41.78,42.18,41.78,42.18,2025-10-28T04:42:29.671Z
sammxp,5m,2025-10-28T04:42:29.671Z,1.0021,1.0021,0.9821,0.9821,2025-10-28T04:42:29.671Z
sonmxp,5m,2025-10-28T04:42:29.671Z,1.1761,1.1764,1.1761,1.1764,2025-10-28T04:42:29.671Z
ggramm,5m,2025-10-28T04:42:29.671Z,40.21,40.21,39.82,39.82,2025-10-28T04:42:29.671Z
glit,5m,2025-10-28T04:42:29.671Z,50.38,50.8,50.38,50.8,2025-10-28T04:42:29.671Z
ghor,5m,2025-10-28T04:42:29.671Z,55.14,55.14,54.68,54.68,2025-10-28T04:42:29.671Z
wgrmxp,5m,2025-10-28T04:42:29.671Z,0.9924,0.9993,0.9924,0.9993,2025-10-28T04:42:29.671Z
gzehntel,5m,2025-10-28T04:42:29.671Z,13.37,13.37,13.32,13.32,2025-10-28T04:42:29.671Z
baumxp,5m,2025-10-28T04:42:29.671Z,109.16,109.44,109.16,109.44,2025-10-28T04:42:29.671Z
dsgmxp,5m,2025-10-28T04:42:29.671Z,94.86,94.86,94.04,94.04,2025-10-28T04:42:29.671Z
krimxp,5m,2025-10-28T04:42:29.671Z,44.43,44.43,44.3,44.3,2025-10-28T04:42:29.671Z
waumxp,5m,2025-10-28T04:42:29.671Z,1.0447,1.0447,1.0258,1.0258,2025-10-28T04:42:29.671Z
zhnmxp,5m,2025-10-28T04:42:29.671Z,13.21,13.21,13.14,13.14,2025-10-28T04:42:29.671Z
anlmxp,5m,2025-10-28T04:42:29.671Z,1.0099,1.0245,1.0099,1.0245,2025-10-28T04:42:29.671Z
hormxp,5m,2025-10-28T04:42:29.671Z,58.14,58.69,58.14,58.69,2025-10-28T04:42:29.671Z
ghor,5m,2025-10-28T04:42:39.671Z,54.66,54.66,54.66,54.66,2025-10-28T04:42:39.671Z
wxhmxp,5m,2025-10-28T04:42:39.671Z,0.9795,0.9795,0.977,0.977,2025-10-28T04:42:39.671Z
krimxp,5m,2025-10-28T04:42:39.671Z,44.68,44.68,44.52,44.52,2025-10-28T04:42:39.671Z
ggramm,5m,2025-10-28T04:42:39.671Z,39.84,40.64,39.84,40.64,2025-10-28T04:42:39.671Z
waumxp,5m,2025-10-28T04:42:39.671Z,1.0113,1.0113,0.9984,0.9984,2025-10-28T04:42:39.671Z
gkrimi,5m,2025-10-28T04:42:39.671Z,41.34,41.9,41.34,41.9,2025-10-28T04:42:39.671Z
wgrmxp,5m,2025-10-28T04:42:39.671Z,0.996,0.996,0.9957,0.9957,2025-10-28T04:42:39.671Z
gzehntel,5m,2025-10-28T04:42:39.671Z,13.46,13.46,13.41,13.41,2025-10-28T04:42:39.671Z
sammxp,5m,2025-10-28T04:42:39.671Z,0.9707,0.9707,0.9525,0.9525,2025-10-28T04:42:39.671Z
anlmxp,5m,2025-10-28T04:42:39.671Z,1.0179,1.0179,1.0069,1.0069,2025-10-28T04:42:39.671Z
dsgmxp,5m,2025-10-28T04:42:39.671Z,95.92,96.06,95.92,96.06,2025-10-28T04:42:39.671Z
baumxp,5m,2025-10-28T04:42:39.671Z,108.45,108.45,106.78,106.78,2025-10-28T04:42:39.671Z
glit,5m,2025-10-28T04:42:39.671Z,51.71,51.71,51.71,51.71,2025-10-28T04:42:39.671Z
sonmxp,5m,2025-10-28T04:42:39.671Z,1.1778,1.1778,1.1778,1.1778,2025-10-28T04:42:39.671Z
hormxp,5m,2025-10-28T04:42:39.671Z,58.94,58.94,58.94,58.94,2025-10-28T04:42:39.671Z
litmxp,5m,2025-10-28T04:42:39.671Z,51.29,51.29,51.29,51.29,2025-10-28T04:42:39.671Z
grmmxp,5m,2025-10-28T04:42:39.671Z,45.37,45.37,45.37,45.37,2025-10-28T04:42:39.671Z
zhnmxp,5m,2025-10-28T04:42:39.671Z,13.15,13.15,13.15,13.15,2025-10-28T04:42:39.671Z
rftmxp,5m,2025-10-28T04:42:39.671Z,86.75,86.75,86.75,86.75,2025-10-28T04:42:39.671Z
wbtmxp,5m,2025-10-28T04:42:39.671Z,1.0014,1.0014,1.0014,1.0014,2025-10-28T04:42:39.671Z
anlmxp,5m,2025-10-28T04:42:49.671Z,0.9868,0.9868,0.9868,0.9868,2025-10-28T04:42:49.671Z
grmmxp,5m,2025-10-28T04:42:49.671Z,44.83,44.83,44.83,44.83,2025-10-28T04:42:49.671Z
glit,5m,2025-10-28T04:42:49.671Z,51.31,51.31,50.72,50.72,2025-10-28T04:42:49.671Z
wxhmxp,5m,2025-10-28T04:42:49.671Z,0.9962,1.0002,0.9962,1.0002,2025-10-28T04:42:49.671Z
rftmxp,5m,2025-10-28T04:42:49.671Z,87.98,87.98,86.83,86.83,2025-10-28T04:42:49.671Z
wbtmxp,5m,2025-10-28T04:42:49.671Z,1.0073,1.0073,1.0045,1.0045,2025-10-28T04:42:49.671Z
waumxp,5m,2025-10-28T04:42:49.671Z,1.0008,1.0008,0.9942,0.9942,2025-10-28T04:42:49.671Z
gkrimi,5m,2025-10-28T04:42:49.671Z,42.41,42.81,42.41,42.81,2025-10-28T04:42:49.671Z
krimxp,5m,2025-10-28T04:42:49.671Z,44.12,44.12,44.05,44.05,2025-10-28T04:42:49.671Z
wgrmxp,5m,2025-10-28T04:42:49.671Z,1.0087,1.0191,1.0087,1.0191,2025-10-28T04:42:49.671Z
gzehntel,5m,2025-10-28T04:42:49.671Z,13.48,13.75,13.48,13.75,2025-10-28T04:42:49.671Z
zhnmxp,5m,2025-10-28T04:42:49.671Z,13.15,13.15,12.89,12.89,2025-10-28T04:42:49.671Z
sonmxp,5m,2025-10-28T04:42:49.671Z,1.2028,1.2238,1.2028,1.2238,2025-10-28T04:42:49.671Z
hormxp,5m,2025-10-28T04:42:49.671Z,58.53,58.53,58.03,58.03,2025-10-28T04:42:49.671Z
dsgmxp,5m,2025-10-28T04:42:49.671Z,97.16,97.16,96.83,96.83,2025-10-28T04:42:49.671Z
ggramm,5m,2025-10-28T04:42:49.671Z,40.13,40.13,39.72,39.72,2025-10-28T04:42:49.671Z
baumxp,5m,2025-10-28T04:42:49.671Z,108.58,108.58,106.41,106.41,2025-10-28T04:42:49.671Z
ghor,5m,2025-10-28T04:42:49.671Z,54.9,54.9,54.9,54.9,2025-10-28T04:42:49.671Z
sammxp,5m,2025-10-28T04:42:49.671Z,0.9575,0.9575,0.9575,0.9575,2025-10-28T04:42:49.671Z
litmxp,5m,2025-10-28T04:42:49.671Z,53.11,53.11,53.11,53.11,2025-10-28T04:42:49.671Z
baumxp,5m,2025-10-28T04:42:59.671Z,108.54,108.54,107.85,107.85,2025-10-28T04:42:59.671Z
krimxp,5m,2025-10-28T04:42:59.671Z,43.76,43.76,43.73,43.73,2025-10-28T04:42:59.671Z
zhnmxp,5m,2025-10-28T04:42:59.671Z,12.94,13.2,12.94,13.2,2025-10-28T04:42:59.671Z
dsgmxp,5m,2025-10-28T04:42:59.671Z,96.18,96.18,96.03,96.03,2025-10-28T04:42:59.671Z
rftmxp,5m,2025-10-28T04:42:59.671Z,87.72,87.72,87.72,87.72,2025-10-28T04:42:59.671Z
baumxp,5m,2025-10-28T04:43:09.671Z,106.27,108.1,106.27,108.1,2025-10-28T04:43:09.671Z
rftmxp,5m,2025-10-28T04:43:09.671Z,86.8,86.8,86.76,86.76,2025-10-28T04:43:09.671Z
dsgmxp,5m,2025-10-28T04:43:09.671Z,94.55,94.55,94.51,94.51,2025-10-28T04:43:09.671Z
sonmxp,5m,2025-10-28T04:43:09.671Z,1.2013,1.2013,1.2013,1.2013,2025-10-28T04:43:09.671Z
hormxp,5m,2025-10-28T04:43:09.671Z,57.93,57.93,57.93,57.93,2025-10-28T04:43:09.671Z
anlmxp,5m,2025-10-28T04:43:09.671Z,0.9781,0.9781,0.9781,0.9781,2025-10-28T04:43:09.671Z
zhnmxp,5m,2025-10-28T04:43:09.671Z,13.12,13.12,13.07,13.07,2025-10-28T04:43:09.671Z
gzehntel,5m,2025-10-28T04:43:09.671Z,13.61,13.61,13.61,13.61,2025-10-28T04:43:09.671Z
wxhmxp,5m,2025-10-28T04:43:09.671Z,1.003,1.003,1.003,1.003,2025-10-28T04:43:09.671Z
litmxp,5m,2025-10-28T04:43:09.671Z,53.2,53.2,52.4,52.4,2025-10-28T04:43:09.671Z
